"rt","accuracy","targetType","difficulty","n","observer","targPresent"
1.7989,1,"greenVertical","mid",121,"3",0
0.8042,1,"greenVertical","easy",122,"3",0
1.3915,1,"greenVertical","mid",123,"3",0
2.0073,1,"greenVertical","hard",124,"3",0
0.9675,1,"greenVertical","easy",125,"3",1
1.1525,1,"greenVertical","mid",126,"3",0
0.8999,1,"greenVertical","mid",127,"3",1
0.6396,1,"greenVertical","mid",128,"3",1
1.0841,1,"greenVertical","hard",129,"3",1
0.7657,1,"greenVertical","easy",130,"3",0
1.6452,1,"greenVertical","mid",131,"3",0
1.434,1,"greenVertical","hard",132,"3",1
1.4706,1,"greenVertical","mid",133,"3",0
1.6321,0,"greenVertical","easy",134,"3",1
9.6749,1,"greenVertical","hard",135,"3",0
0.9437,1,"greenVertical","mid",136,"3",1
1.6406,1,"greenVertical","easy",137,"3",0
0.7421,1,"greenVertical","mid",138,"3",1
2.8583,1,"greenVertical","mid",139,"3",0
1.5704,1,"greenVertical","mid",140,"3",0
0.8808,1,"greenVertical","easy",141,"3",1
0.9853,1,"greenVertical","easy",142,"3",0
1.6207,0,"greenVertical","easy",143,"3",1
6.1115,1,"greenVertical","hard",144,"3",0
3.2213,1,"greenVertical","hard",145,"3",1
1.0339,1,"greenVertical","easy",146,"3",1
0.8618,1,"greenVertical","easy",147,"3",1
1.3402,1,"greenVertical","hard",148,"3",1
2.1511,1,"greenVertical","easy",149,"3",0
3.5883,1,"tex","hard",0,"3",0
3.5742,1,"tex","easy",1,"3",0
4.6519,1,"tex","mid",2,"3",0
3.7414,1,"tex","easy",3,"3",0
0.6259,1,"tex","mid",4,"3",1
0.9062,1,"tex","mid",5,"3",1
3.5607,0,"tex","hard",6,"3",1
4.8374,1,"tex","mid",7,"3",0
3.0552,1,"tex","easy",8,"3",1
4.8147,1,"tex","hard",9,"3",0
9.824,1,"tex","hard",10,"3",0
5.2542,0,"tex","hard",11,"3",1
8.6495,1,"tex","mid",12,"3",0
0.738,1,"tex","mid",13,"3",1
6.1854,1,"tex","easy",14,"3",0
1.1503,1,"tex","easy",15,"3",1
0.587,0,"tex","mid",16,"3",0
4.0635,1,"tex","hard",17,"3",1
0.7933,1,"tex","easy",18,"3",1
5.3218,1,"tex","hard",19,"3",0
0.9151,1,"tex","easy",20,"3",1
3.6536,1,"tex","mid",21,"3",0
4.6156,1,"tex","easy",22,"3",0
3.379,1,"tex","hard",23,"3",0
4.637,0,"tex","hard",24,"3",1
1.1327,1,"tex","easy",25,"3",1
1.0818,1,"tex","mid",26,"3",1
6.4469,1,"tex","mid",27,"3",0
5.0887,0,"tex","hard",28,"3",1
0.7696,1,"tex","easy",29,"3",1
7.9091,1,"tex","mid",30,"3",0
9.4439,1,"tex","hard",31,"3",0
10.4976,1,"tex","easy",32,"3",0
1.0994,1,"tex","mid",33,"3",1
0.9095,1,"tex","hard",34,"3",1
7.6948,0,"tex","hard",35,"3",1
4.7796,1,"tex","easy",36,"3",0
4.0531,1,"tex","mid",37,"3",1
1.0607,1,"tex","mid",38,"3",1
6.661,0,"tex","hard",39,"3",1
8.665,1,"tex","hard",40,"3",0
10.314,0,"tex","hard",41,"3",1
13.5774,1,"tex","hard",42,"3",1
0.8868,1,"tex","mid",43,"3",1
3.7267,0,"tex","easy",44,"3",0
0.7871,1,"tex","mid",45,"3",1
6.7852,1,"tex","hard",46,"3",1
5.575,1,"tex","hard",47,"3",1
11.2489,1,"tex","mid",48,"3",0
5.9236,0,"tex","easy",49,"3",0
17.7501,1,"tex","mid",50,"3",0
0.8445,1,"tex","mid",51,"3",1
6.9461,1,"tex","mid",52,"3",0
10.2218,1,"tex","mid",53,"3",0
6.617,1,"tex","easy",54,"3",0
8.7157,1,"tex","hard",55,"3",0
4.8175,1,"tex","mid",56,"3",0
9.2197,1,"tex","hard",57,"3",1
11.806,1,"tex","mid",58,"3",1
11.331,0,"tex","hard",59,"3",0
1.2345,0,"tex","mid",60,"3",0
5.7814,1,"tex","easy",61,"3",1
8.3381,1,"tex","easy",62,"3",0
2.9512,1,"tex","mid",63,"3",1
1.5698,1,"tex","hard",64,"3",1
0.882,1,"tex","hard",65,"3",1
5.1417,1,"tex","easy",66,"3",0
2.5858,1,"tex","hard",67,"3",1
3.8799,0,"tex","easy",68,"3",0
11.2153,1,"tex","hard",69,"3",0
0.8281,1,"tex","easy",70,"3",1
4.5142,0,"tex","hard",71,"3",0
5.3677,1,"tex","hard",72,"3",0
8.0618,1,"tex","hard",73,"3",1
7.6411,0,"tex","easy",74,"3",0
12.903,1,"tex","mid",75,"3",0
6.7857,1,"tex","hard",76,"3",0
1.4068,0,"tex","mid",77,"3",0
3.111,1,"tex","hard",78,"3",1
9.4357,1,"tex","mid",79,"3",0
2.4381,1,"tex","easy",80,"3",0
6.467,1,"tex","mid",81,"3",0
2.1889,0,"tex","hard",82,"3",1
2.0083,1,"tex","easy",83,"3",0
9.4142,1,"tex","mid",84,"3",0
1.2853,1,"tex","mid",85,"3",1
10.8157,1,"tex","easy",86,"3",0
9.1568,1,"tex","mid",87,"3",0
1.1945,1,"tex","mid",88,"3",1
5.835,1,"tex","mid",89,"3",0
3.2885,0,"tex","hard",90,"3",1
3.7667,1,"tex","hard",91,"3",0
1.1276,1,"tex","easy",92,"3",1
4.9601,1,"tex","mid",93,"3",0
0.7976,1,"tex","easy",94,"3",1
0.6786,1,"tex","easy",95,"3",1
4.7841,1,"tex","hard",96,"3",0
3.5532,1,"tex","hard",97,"3",0
2.0201,1,"tex","mid",98,"3",1
0.7436,1,"tex","easy",99,"3",1
4.1801,1,"tex","hard",100,"3",0
1.0362,1,"tex","easy",101,"3",1
2.6933,1,"tex","hard",102,"3",0
3.9064,1,"tex","mid",103,"3",0
0.8585,1,"tex","easy",104,"3",1
0.537,1,"tex","easy",105,"3",1
0.5615,1,"tex","mid",106,"3",1
3.1955,0,"tex","mid",107,"3",1
0.7168,1,"tex","easy",108,"3",1
7.1203,1,"tex","hard",109,"3",0
5.3069,1,"tex","mid",110,"3",1
4.727,1,"tex","easy",111,"3",0
2.3142,1,"tex","hard",112,"3",1
9.2149,1,"tex","mid",113,"3",0
0.8293,1,"tex","mid",114,"3",1
8.7819,1,"tex","hard",115,"3",0
2.483,0,"tex","hard",116,"3",1
1.1161,1,"tex","mid",117,"3",1
27.3072,1,"tex","hard",118,"3",0
1.0826,1,"tex","hard",119,"3",1
1.0757,1,"tex","mid",120,"3",1
0.8127,1,"tex","mid",121,"3",1
2.7679,1,"tex","easy",122,"3",0
1.9707,1,"tex","easy",123,"3",0
0.614,1,"tex","easy",124,"3",1
0.7119,1,"tex","easy",125,"3",1
2.5781,1,"tex","easy",126,"3",0
4.4155,1,"tex","mid",127,"3",0
3.7191,1,"tex","hard",128,"3",0
1.3522,1,"tex","easy",129,"3",0
3.5428,1,"tex","easy",130,"3",0
0.8453,1,"tex","hard",131,"3",1
2.8537,1,"tex","mid",132,"3",1
5.8872,1,"tex","easy",133,"3",0
0.6607,1,"tex","easy",134,"3",1
4.3183,1,"tex","mid",135,"3",0
1.7585,1,"tex","easy",136,"3",0
0.6771,1,"tex","easy",137,"3",1
0.5656,1,"tex","easy",138,"3",1
0.5074,1,"tex","easy",139,"3",1
3.7711,1,"tex","hard",140,"3",0
1.7917,1,"tex","easy",141,"3",0
1.1211,1,"tex","easy",142,"3",1
9.1396,1,"tex","hard",143,"3",0
0.588,1,"tex","easy",144,"3",1
0.795,1,"tex","easy",145,"3",1
2.3863,0,"tex","hard",146,"3",1
3.5224,1,"tex","hard",147,"3",0
0.8724,1,"tex","mid",148,"3",1
0.8367,1,"tex","mid",149,"3",1
10.4175,1,"lines","easy",0,"3",0
0.9221,1,"lines","easy",1,"3",1
1.3892,1,"lines","mid",2,"3",1
18.0269,1,"lines","mid",3,"3",0
0.9798,1,"lines","easy",4,"3",1
3.6748,1,"lines","mid",5,"3",1
1.5317,1,"lines","mid",6,"3",1
10.9978,1,"lines","hard",7,"3",0
0.78,1,"lines","easy",8,"3",1
1.1519,1,"lines","mid",9,"3",1
0.8257,1,"lines","easy",10,"3",1
4.8499,1,"lines","easy",11,"3",0
4.4175,1,"lines","easy",12,"3",0
9.4125,1,"lines","hard",13,"3",0
5.5805,1,"lines","mid",14,"3",0
0.6781,1,"lines","easy",15,"3",1
10.6092,0,"lines","hard",16,"3",1
29.2237,1,"lines","mid",17,"3",0
2.4002,1,"lines","mid",18,"3",0
0.6438,1,"lines","easy",19,"3",1
1.967,0,"lines","hard",20,"3",1
2.8193,1,"lines","easy",21,"3",0
5.0747,1,"lines","hard",22,"3",0
3.9777,0,"lines","hard",23,"3",1
14.3884,1,"lines","mid",24,"3",0
8.2653,1,"lines","mid",25,"3",0
3.4956,1,"lines","hard",26,"3",1
1.5707,1,"lines","mid",27,"3",1
0.9507,1,"lines","mid",28,"3",1
0.7479,1,"lines","easy",29,"3",1
3.7877,1,"lines","easy",30,"3",0
9.2017,0,"lines","mid",31,"3",1
1.6669,1,"lines","mid",32,"3",1
2.2642,1,"lines","mid",33,"3",1
5.2071,1,"lines","easy",34,"3",0
1.4923,1,"lines","mid",35,"3",1
7.9114,1,"lines","mid",36,"3",0
10.7416,1,"lines","mid",37,"3",0
12.7774,0,"lines","hard",38,"3",0
4.3312,1,"lines","mid",39,"3",0
5.6626,1,"lines","easy",40,"3",0
7.1466,1,"lines","hard",41,"3",0
9.9645,0,"lines","hard",42,"3",1
6.2579,0,"lines","hard",43,"3",1
12.0487,0,"lines","hard",44,"3",1
22.6101,1,"lines","hard",45,"3",0
9.16,0,"lines","hard",46,"3",1
0.8931,1,"lines","easy",47,"3",1
0.786,1,"lines","easy",48,"3",1
0.6044,1,"lines","easy",49,"3",1
2.1652,1,"lines","easy",50,"3",0
6.9215,1,"lines","mid",51,"3",0
1.7669,1,"lines","mid",52,"3",1
3.1255,1,"lines","mid",53,"3",1
0.7145,1,"lines","easy",54,"3",1
10.3225,1,"lines","hard",55,"3",0
0.7422,1,"lines","easy",56,"3",1
0.7929,1,"lines","mid",57,"3",1
0.5294,1,"lines","easy",58,"3",1
2.4151,1,"lines","easy",59,"3",0
1.1741,1,"lines","hard",60,"3",1
8.864,1,"lines","mid",61,"3",0
2.6495,1,"lines","easy",62,"3",0
0.7499,1,"lines","easy",63,"3",1
3.1059,1,"lines","easy",64,"3",0
7.1477,1,"lines","mid",65,"3",0
10.6447,0,"lines","hard",66,"3",1
1.7556,0,"lines","hard",67,"3",0
3.1402,1,"lines","easy",68,"3",0
0.5413,1,"lines","easy",69,"3",1
4.4319,1,"lines","easy",70,"3",0
2.3198,0,"lines","mid",71,"3",0
8.384,1,"lines","mid",72,"3",0
6.8464,1,"lines","hard",73,"3",0
9.9989,1,"lines","hard",74,"3",1
8.641,1,"lines","hard",75,"3",0
2.9505,1,"lines","easy",76,"3",1
3.3293,1,"lines","easy",77,"3",0
0.8898,1,"lines","mid",78,"3",1
2.2057,0,"lines","hard",79,"3",0
5.6513,1,"lines","easy",80,"3",0
2.6629,1,"lines","mid",81,"3",1
6.1703,1,"lines","mid",82,"3",0
7.2324,1,"lines","hard",83,"3",0
1.2099,1,"lines","mid",84,"3",1
1.4754,1,"lines","mid",85,"3",1
12.6764,0,"lines","hard",86,"3",1
0.639,1,"lines","easy",87,"3",1
13.2206,0,"lines","hard",88,"3",1
13.7897,1,"lines","hard",89,"3",0
3.8624,0,"lines","hard",90,"3",0
10.4373,1,"lines","mid",91,"3",0
3.1345,1,"lines","easy",92,"3",0
3.9275,1,"lines","easy",93,"3",0
2.1652,1,"lines","mid",94,"3",1
11.3726,1,"lines","hard",95,"3",0
4.4051,1,"lines","easy",96,"3",0
9.4357,1,"lines","mid",97,"3",1
15.4205,1,"lines","hard",98,"3",1
2.4848,0,"lines","hard",99,"3",0
7.8441,1,"lines","hard",100,"3",0
0.9473,1,"lines","easy",101,"3",1
1.9345,1,"lines","easy",102,"3",0
1.0859,1,"lines","mid",103,"3",1
0.897,1,"lines","easy",104,"3",1
0.8408,1,"lines","easy",105,"3",1
11.463,1,"lines","mid",106,"3",0
4.7855,1,"lines","hard",107,"3",0
6.1144,1,"lines","mid",108,"3",0
0.9413,1,"lines","mid",109,"3",1
4.2104,1,"lines","hard",110,"3",0
6.5257,1,"lines","hard",111,"3",0
5.9903,1,"lines","mid",112,"3",0
2.2352,1,"lines","easy",113,"3",0
3.7102,1,"lines","easy",114,"3",0
0.8422,1,"lines","easy",115,"3",1
6.4286,1,"lines","hard",116,"3",0
2.1388,1,"lines","easy",117,"3",0
17.7322,0,"lines","hard",118,"3",1
8.7353,1,"lines","mid",119,"3",0
15.7118,0,"lines","hard",120,"3",1
9.5987,1,"lines","hard",121,"3",0
9.0381,1,"lines","mid",122,"3",0
2.3396,1,"lines","easy",123,"3",0
5.7642,1,"lines","mid",124,"3",0
1.0913,0,"lines","hard",125,"3",0
2.3093,1,"lines","easy",126,"3",0
0.6831,1,"lines","easy",127,"3",1
2.2673,1,"lines","mid",128,"3",1
6.0825,1,"lines","mid",129,"3",0
0.6538,1,"lines","easy",130,"3",1
1.3504,1,"lines","hard",131,"3",1
7.9118,0,"lines","hard",132,"3",1
0.8708,1,"lines","hard",133,"3",1
1.7377,1,"lines","hard",134,"3",1
4.0004,0,"lines","hard",135,"3",0
4.781,0,"lines","hard",136,"3",1
0.616,1,"lines","easy",137,"3",1
5.5888,1,"lines","mid",138,"3",0
6.8347,0,"lines","hard",139,"3",1
0.698,1,"lines","easy",140,"3",1
10.8854,1,"lines","hard",141,"3",0
4.3239,1,"lines","mid",142,"3",0
4.0392,1,"lines","hard",143,"3",1
14.3502,1,"lines","hard",144,"3",1
2.7978,1,"lines","mid",145,"3",1
1.4702,1,"lines","mid",146,"3",1
10.1365,0,"lines","hard",147,"3",1
2.7739,1,"lines","easy",148,"3",0
1.0164,1,"lines","mid",149,"3",1
1.791,1,"greenVertical","easy",0,"6",1
1.0002,1,"greenVertical","easy",1,"6",1
0.736,1,"greenVertical","mid",2,"6",1
0.7996,1,"greenVertical","mid",3,"6",1
1.2186,1,"greenVertical","easy",4,"6",1
0.6736,1,"greenVertical","easy",5,"6",0
0.7184,1,"greenVertical","mid",6,"6",1
1.0572,1,"greenVertical","hard",7,"6",1
0.8606,1,"greenVertical","mid",8,"6",0
0.6159,1,"greenVertical","easy",9,"6",1
0.9405,1,"greenVertical","mid",10,"6",0
1.1262,1,"greenVertical","easy",11,"6",1
1.2171,1,"greenVertical","hard",12,"6",1
1.5651,1,"greenVertical","hard",13,"6",0
0.9424,1,"greenVertical","mid",14,"6",0
1.3338,1,"greenVertical","hard",15,"6",0
0.7674,1,"greenVertical","mid",16,"6",1
1.3741,1,"greenVertical","easy",17,"6",0
0.7869,1,"greenVertical","easy",18,"6",0
0.7108,1,"greenVertical","mid",19,"6",1
0.7814,1,"greenVertical","easy",20,"6",0
1.1191,1,"greenVertical","mid",21,"6",0
0.6672,1,"greenVertical","easy",22,"6",1
1.8801,1,"greenVertical","mid",23,"6",0
0.61,1,"greenVertical","mid",24,"6",1
0.7254,1,"greenVertical","mid",25,"6",1
0.6834,1,"greenVertical","easy",26,"6",0
0.8923,1,"greenVertical","mid",27,"6",0
0.6295,1,"greenVertical","hard",28,"6",1
0.6531,1,"greenVertical","mid",29,"6",0
0.9203,1,"greenVertical","mid",30,"6",0
1.0582,1,"greenVertical","hard",31,"6",0
0.9614,1,"greenVertical","hard",32,"6",0
0.6316,1,"greenVertical","easy",33,"6",0
1.3762,1,"greenVertical","hard",34,"6",0
0.8019,1,"greenVertical","mid",35,"6",1
1.0028,1,"greenVertical","easy",36,"6",0
0.8452,1,"greenVertical","hard",37,"6",1
0.7809,1,"greenVertical","hard",38,"6",1
0.9789,1,"greenVertical","hard",39,"6",1
0.6928,1,"greenVertical","mid",40,"6",0
0.5879,1,"greenVertical","easy",41,"6",0
0.6053,1,"greenVertical","easy",42,"6",1
1.1079,1,"greenVertical","mid",43,"6",0
0.6769,1,"greenVertical","easy",44,"6",0
1.3131,1,"greenVertical","hard",45,"6",1
0.8747,1,"greenVertical","easy",46,"6",1
0.6472,1,"greenVertical","easy",47,"6",0
1.0921,1,"greenVertical","easy",48,"6",1
0.6427,1,"greenVertical","mid",49,"6",1
1.2111,1,"greenVertical","hard",50,"6",0
0.7058,1,"greenVertical","easy",51,"6",1
0.9907,1,"greenVertical","hard",52,"6",0
1.0801,1,"greenVertical","hard",53,"6",0
0.9034,1,"greenVertical","hard",54,"6",1
1.2298,1,"greenVertical","hard",55,"6",0
0.8208,1,"greenVertical","easy",56,"6",0
1.2984,0,"greenVertical","hard",57,"6",1
3.0073,1,"greenVertical","hard",58,"6",0
0.9726,1,"greenVertical","easy",59,"6",1
2.0224,1,"greenVertical","hard",60,"6",0
0.6797,1,"greenVertical","mid",61,"6",1
1.0771,1,"greenVertical","hard",62,"6",1
1.4222,1,"greenVertical","hard",63,"6",0
1.2529,1,"greenVertical","hard",64,"6",1
1.794,1,"greenVertical","hard",65,"6",0
0.8162,1,"greenVertical","easy",66,"6",0
0.6624,1,"greenVertical","mid",67,"6",0
0.634,1,"greenVertical","easy",68,"6",1
0.5942,1,"greenVertical","easy",69,"6",0
0.9103,1,"greenVertical","mid",70,"6",0
1.1815,1,"greenVertical","hard",71,"6",0
1.064,1,"greenVertical","hard",72,"6",1
0.8846,1,"greenVertical","mid",73,"6",1
0.7923,1,"greenVertical","mid",74,"6",0
0.8493,1,"greenVertical","mid",75,"6",0
1.4973,1,"greenVertical","hard",76,"6",0
0.7215,1,"greenVertical","mid",77,"6",1
0.4814,1,"greenVertical","mid",78,"6",1
0.4786,1,"greenVertical","easy",79,"6",1
1.4515,1,"greenVertical","hard",80,"6",0
0.5503,1,"greenVertical","easy",81,"6",0
1.4855,1,"greenVertical","hard",82,"6",0
0.6301,1,"greenVertical","easy",83,"6",0
0.613,1,"greenVertical","mid",84,"6",0
0.5216,1,"greenVertical","hard",85,"6",1
1.1259,1,"greenVertical","hard",86,"6",0
0.8749,1,"greenVertical","hard",87,"6",1
0.743,1,"greenVertical","mid",88,"6",1
1.267,1,"greenVertical","hard",89,"6",0
0.624,1,"greenVertical","easy",90,"6",1
0.6599,1,"greenVertical","mid",91,"6",0
0.749,1,"greenVertical","easy",92,"6",1
0.7399,1,"greenVertical","mid",93,"6",1
0.5613,1,"greenVertical","easy",94,"6",1
0.5943,1,"greenVertical","easy",95,"6",1
0.7101,1,"greenVertical","easy",96,"6",0
0.7607,1,"greenVertical","mid",97,"6",0
1.3439,0,"greenVertical","hard",98,"6",1
1.3174,1,"greenVertical","mid",99,"6",0
0.6584,1,"greenVertical","mid",100,"6",1
1.3074,1,"greenVertical","mid",101,"6",0
0.5717,1,"greenVertical","easy",102,"6",1
1.7674,1,"greenVertical","hard",103,"6",0
0.6499,1,"greenVertical","hard",104,"6",1
0.8282,1,"greenVertical","hard",105,"6",1
0.7259,1,"greenVertical","easy",106,"6",0
1.6434,1,"greenVertical","hard",107,"6",0
1.0002,1,"greenVertical","mid",108,"6",0
1.1574,1,"greenVertical","hard",109,"6",0
0.7241,1,"greenVertical","mid",110,"6",1
1.5178,1,"greenVertical","hard",111,"6",0
0.6111,1,"greenVertical","easy",112,"6",1
0.5258,1,"greenVertical","hard",113,"6",1
0.6076,1,"greenVertical","mid",114,"6",1
0.5914,1,"greenVertical","hard",115,"6",1
0.8055,1,"greenVertical","easy",116,"6",0
0.8814,1,"greenVertical","mid",117,"6",0
0.6918,1,"greenVertical","mid",118,"6",1
1.118,1,"greenVertical","hard",119,"6",0
1.061,1,"greenVertical","hard",120,"6",1
0.6688,1,"greenVertical","hard",121,"6",1
0.7757,1,"greenVertical","mid",122,"6",0
0.6907,1,"greenVertical","easy",123,"6",0
0.7648,1,"greenVertical","mid",124,"6",0
0.486,0,"greenVertical","easy",125,"6",1
1.5445,1,"greenVertical","hard",126,"6",0
0.5092,1,"greenVertical","mid",127,"6",1
0.9058,1,"greenVertical","easy",128,"6",0
0.8273,1,"greenVertical","easy",129,"6",0
0.6256,1,"greenVertical","mid",130,"6",0
0.6567,1,"greenVertical","mid",131,"6",1
0.5302,1,"greenVertical","easy",132,"6",1
0.6461,1,"greenVertical","easy",133,"6",0
0.8389,1,"greenVertical","mid",134,"6",1
0.7828,1,"greenVertical","easy",135,"6",1
1.1595,1,"greenVertical","hard",136,"6",1
0.5948,1,"greenVertical","hard",137,"6",1
0.8047,1,"greenVertical","mid",138,"6",0
0.6004,1,"greenVertical","mid",139,"6",1
0.5387,1,"greenVertical","mid",140,"6",1
0.5789,1,"greenVertical","easy",141,"6",1
0.7073,1,"greenVertical","easy",142,"6",1
0.599,1,"greenVertical","easy",143,"6",0
0.6084,1,"greenVertical","easy",144,"6",0
0.6665,1,"greenVertical","easy",145,"6",0
0.6767,0,"greenVertical","easy",146,"6",1
0.9004,1,"greenVertical","hard",147,"6",1
0.5813,1,"greenVertical","hard",148,"6",1
0.8081,1,"greenVertical","mid",149,"6",1
6.7357,1,"lines","easy",0,"6",0
1.7492,1,"lines","mid",1,"6",1
1.0474,1,"lines","mid",2,"6",1
4.6604,1,"lines","hard",3,"6",0
1.0212,1,"lines","mid",4,"6",1
6.7679,1,"lines","hard",5,"6",0
0.8072,1,"lines","mid",6,"6",1
7.3578,0,"lines","hard",7,"6",1
12.32,0,"lines","hard",8,"6",1
15.5318,1,"lines","mid",9,"6",0
1.2146,1,"lines","easy",10,"6",1
17.5138,0,"lines","hard",11,"6",1
0.9746,1,"lines","easy",12,"6",1
28.1341,1,"lines","hard",13,"6",0
9.5616,1,"lines","mid",14,"6",0
21.189,0,"lines","hard",15,"6",1
0.9502,1,"lines","easy",16,"6",1
8.7173,1,"lines","mid",17,"6",0
23.8325,1,"lines","mid",18,"6",0
18.2662,1,"lines","hard",19,"6",0
9.3599,1,"lines","mid",20,"6",1
1.0233,1,"lines","easy",21,"6",1
18.3976,1,"lines","hard",22,"6",0
12.9465,0,"lines","hard",23,"6",1
29.6256,1,"lines","mid",24,"6",0
11.5426,1,"lines","mid",25,"6",0
13.4526,1,"lines","hard",26,"6",1
16.5452,1,"lines","hard",27,"6",0
12.2042,1,"lines","hard",28,"6",0
0.9216,1,"lines","easy",29,"6",1
12.2583,1,"lines","mid",30,"6",0
9.3845,1,"lines","hard",31,"6",0
20.642,0,"lines","hard",32,"6",1
1.0104,1,"lines","easy",33,"6",1
2.5494,1,"lines","easy",34,"6",0
2.1167,1,"lines","easy",35,"6",0
0.7072,1,"lines","easy",36,"6",1
22.3681,1,"lines","mid",37,"6",0
3.1382,1,"lines","easy",38,"6",0
12.2216,1,"lines","hard",39,"6",0
1.7242,1,"lines","mid",40,"6",1
2.8886,1,"lines","mid",41,"6",1
0.7389,1,"lines","easy",42,"6",1
0.7082,1,"lines","easy",43,"6",1
1.5915,1,"lines","easy",44,"6",0
0.8418,1,"lines","easy",45,"6",1
8.9977,0,"lines","hard",46,"6",1
0.8386,1,"lines","mid",47,"6",1
2.3759,1,"lines","easy",48,"6",0
0.9969,1,"lines","mid",49,"6",1
16.3518,1,"lines","hard",50,"6",0
10.2107,1,"lines","hard",51,"6",0
8.5308,0,"lines","mid",52,"6",1
1.3767,1,"lines","easy",53,"6",1
1.1927,1,"lines","easy",54,"6",1
2.6307,1,"lines","easy",55,"6",0
2.3892,1,"lines","easy",56,"6",0
18.4035,1,"lines","hard",57,"6",0
14.09,1,"lines","mid",58,"6",0
15.9159,0,"lines","hard",59,"6",1
11.1915,1,"lines","easy",60,"6",0
10.575,1,"lines","hard",61,"6",0
2.5921,1,"lines","easy",62,"6",0
8.6641,1,"lines","mid",63,"6",0
15.2509,1,"lines","hard",64,"6",1
17.4176,1,"lines","hard",65,"6",0
14.4879,1,"lines","hard",66,"6",0
1.921,1,"lines","mid",67,"6",1
12.6417,0,"lines","hard",68,"6",1
2.8805,1,"lines","easy",69,"6",0
0.6862,1,"lines","easy",70,"6",1
14.1049,1,"lines","hard",71,"6",0
5.9571,1,"lines","mid",72,"6",0
0.6311,1,"lines","easy",73,"6",1
13.7277,1,"lines","hard",74,"6",0
1.5471,1,"lines","easy",75,"6",0
14.9665,1,"lines","mid",76,"6",0
3.714,1,"lines","easy",77,"6",0
12.8771,0,"lines","hard",78,"6",0
9.2262,0,"lines","hard",79,"6",1
9.5821,1,"lines","mid",80,"6",0
8.0168,1,"lines","mid",81,"6",0
0.6137,1,"lines","easy",82,"6",1
6.5473,1,"lines","mid",83,"6",1
10.8503,0,"lines","hard",84,"6",1
8.4153,0,"lines","hard",85,"6",1
10.6942,1,"lines","mid",86,"6",0
10.5095,1,"lines","mid",87,"6",0
5.1245,1,"lines","mid",88,"6",0
3.0111,1,"lines","easy",89,"6",0
9.4581,1,"lines","mid",90,"6",0
1.0257,1,"lines","easy",91,"6",1
0.9355,1,"lines","easy",92,"6",1
12.5568,0,"lines","mid",93,"6",1
2.6203,1,"lines","easy",94,"6",0
0.9747,1,"lines","mid",95,"6",1
3.3859,1,"lines","hard",96,"6",1
1.9105,1,"lines","easy",97,"6",0
4.433,1,"lines","mid",98,"6",0
2.2356,1,"lines","easy",99,"6",0
7.8045,0,"lines","mid",100,"6",1
21.7554,1,"lines","mid",101,"6",0
2.5979,1,"lines","easy",102,"6",0
0.6813,1,"lines","easy",103,"6",1
10.4221,1,"lines","mid",104,"6",0
10.3631,1,"lines","mid",105,"6",0
15.4808,0,"lines","mid",106,"6",1
2.7878,0,"lines","hard",107,"6",0
2.4803,1,"lines","easy",108,"6",0
6.3792,1,"lines","mid",109,"6",1
7.0587,0,"lines","hard",110,"6",0
2.3772,1,"lines","easy",111,"6",0
7.45,1,"lines","hard",112,"6",1
5.533,1,"lines","hard",113,"6",0
0.875,1,"lines","mid",114,"6",1
3.5459,1,"lines","mid",115,"6",0
0.7447,1,"lines","easy",116,"6",1
3.095,1,"lines","easy",117,"6",0
6.545,1,"lines","hard",118,"6",0
0.8367,1,"lines","mid",119,"6",1
1.1686,1,"lines","mid",120,"6",1
3.0836,1,"lines","mid",121,"6",0
1.9866,0,"lines","hard",122,"6",0
2.6261,1,"lines","mid",123,"6",1
0.7391,1,"lines","mid",124,"6",1
4.7065,0,"lines","hard",125,"6",1
4.3867,1,"lines","hard",126,"6",1
0.8749,1,"lines","easy",127,"6",1
2.55,1,"lines","easy",128,"6",0
9.0607,0,"lines","hard",129,"6",1
1.9767,1,"lines","easy",130,"6",1
0.8737,1,"lines","mid",131,"6",1
10.0541,1,"lines","hard",132,"6",1
6.4407,1,"lines","hard",133,"6",1
0.8253,1,"lines","easy",134,"6",1
0.8398,1,"lines","mid",135,"6",1
1.8855,1,"lines","easy",136,"6",0
1.5243,1,"lines","easy",137,"6",0
0.6405,1,"lines","easy",138,"6",1
5.8042,1,"lines","hard",139,"6",1
0.7881,1,"lines","easy",140,"6",1
1.3343,1,"lines","mid",141,"6",1
0.5367,1,"lines","easy",142,"6",1
9.0168,1,"lines","hard",143,"6",0
7.0912,1,"lines","hard",144,"6",0
4.484,1,"lines","mid",145,"6",0
1.7106,1,"lines","easy",146,"6",0
7.3191,0,"lines","hard",147,"6",1
7.389,0,"lines","hard",148,"6",1
5.9995,1,"lines","hard",149,"6",1
4.3249,1,"tex","hard",0,"6",0
3.4898,1,"tex","easy",1,"6",0
2.1279,1,"tex","hard",2,"6",0
0.6674,1,"tex","easy",3,"6",1
2.2128,1,"tex","easy",4,"6",0
2.3773,1,"tex","easy",5,"6",0
0.5971,1,"tex","easy",6,"6",1
2.4283,0,"tex","hard",7,"6",1
3.8866,1,"tex","mid",8,"6",0
4.9231,1,"tex","easy",9,"6",0
1.416,1,"tex","mid",10,"6",1
1.4874,1,"tex","mid",11,"6",1
4.9582,1,"tex","hard",12,"6",0
3.9829,0,"tex","hard",13,"6",1
